,,,0.006974000000,  -0.16000,
,,,0.006976000000,  -0.16000,
,,,0.006978000000,  -0.16000,
,,,0.006980000000,  -0.16000,
,,,0.006982000000,  -0.08000,
,,,0.006984000000,  -0.16000,
,,,0.006986000000,  -0.16000,
,,,0.006988000000,  -0.16000,
,,,0.006990000000,  -0.08000,
,,,0.006992000000,  -0.16000,
,,,0.006994000000,  -0.16000,
,,,0.006996000000,  -0.16000,
,,,0.006998000000,  -0.16000,
,,,0.007000000000,  -0.16000,
,,,0.007002000000,  -0.08000,
,,,0.007004000000,  -0.16000,
,,,0.007006000000,  -0.08000,
,,,0.007008000000,  -0.16000,
,,,0.007010000000,  -0.16000,
,,,0.007012000000,  -0.16000,
,,,0.007014000000,  -0.16000,
,,,0.007016000000,  -0.08000,
,,,0.007018000000,  -0.16000,
,,,0.007020000000,  -0.16000,
,,,0.007022000000,  -0.16000,
,,,0.007024000000,  -0.16000,
,,,0.007026000000,  -0.08000,
,,,0.007028000000,  -0.16000,
,,,0.007030000000,  -0.16000,
,,,0.007032000000,  -0.16000,
,,,0.007034000000,  -0.16000,
,,,0.007036000000,  -0.16000,
,,,0.007038000000,  -0.08000,
,,,0.007040000000,  -0.08000,
,,,0.007042000000,  -0.16000,
,,,0.007044000000,  -0.16000,
,,,0.007046000000,  -0.16000,
,,,0.007048000000,  -0.16000,
,,,0.007050000000,  -0.16000,
,,,0.007052000000,  -0.08000,
,,,0.007054000000,  -0.16000,
,,,0.007056000000,  -0.16000,
,,,0.007058000000,  -0.16000,
,,,0.007060000000,  -0.16000,
,,,0.007062000000,  -0.16000,
,,,0.007064000000,  -0.16000,
,,,0.007066000000,  -0.16000,
,,,0.007068000000,  -0.16000,
,,,0.007070000000,  -0.16000,
,,,0.007072000000,  -0.08000,
,,,0.007074000000,  -0.16000,
,,,0.007076000000,  -0.16000,
,,,0.007078000000,  -0.08000,
,,,0.007080000000,  -0.08000,
,,,0.007082000000,  -0.16000,
,,,0.007084000000,  -0.08000,
,,,0.007086000000,  -0.16000,
,,,0.007088000000,  -0.08000,
,,,0.007090000000,  -0.16000,
,,,0.007092000000,  -0.16000,
,,,0.007094000000,  -0.08000,
,,,0.007096000000,  -0.16000,
,,,0.007098000000,  -0.16000,
,,,0.007100000000,  -0.16000,
,,,0.007102000000,  -0.16000,
,,,0.007104000000,  -0.08000,
,,,0.007106000000,  -0.16000,
,,,0.007108000000,  -0.16000,
,,,0.007110000000,  -0.16000,
,,,0.007112000000,  -0.16000,
